session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
apkseh53,1,m0xxy5iz,0,,InitializeParticipant,1669475356,1,0,0
apkseh53,2,1v1z61jt,0,,InitializeParticipant,1669475361,1,0,0
apkseh53,3,volsaayb,0,,InitializeParticipant,1669475361,1,0,0
apkseh53,4,7v9wv3jf,0,,InitializeParticipant,1669475362,1,0,0
apkseh53,5,5wlqmhcv,0,,InitializeParticipant,1669475363,1,0,0
apkseh53,6,cv9vfoot,0,,InitializeParticipant,1669475364,1,0,0
apkseh53,7,ifwtiq01,0,,InitializeParticipant,1669475367,1,0,0
apkseh53,8,pgvut461,0,,InitializeParticipant,1669475367,1,0,0
apkseh53,9,ctgc69us,0,,InitializeParticipant,1669475369,1,0,0
apkseh53,10,2ptaxlu2,0,,InitializeParticipant,1669475369,1,0,0
apkseh53,11,o3u3uj7h,0,,InitializeParticipant,1669475370,1,0,0
apkseh53,12,j2ejbv8d,0,,InitializeParticipant,1669475372,1,0,0
apkseh53,13,bt9i9klw,0,,InitializeParticipant,1669475373,1,0,0
apkseh53,14,hglwldas,0,,InitializeParticipant,1669475373,1,0,0
apkseh53,15,64illpt7,0,,InitializeParticipant,1669475373,1,0,0
apkseh53,16,gvtnan2o,0,,InitializeParticipant,1669475374,1,0,0
apkseh53,17,2jdg6pg3,0,,InitializeParticipant,1669475374,1,0,0
apkseh53,18,cq4bwldo,0,,InitializeParticipant,1669475375,1,0,0
apkseh53,19,u99dnwvw,0,,InitializeParticipant,1669475375,1,0,0
apkseh53,20,xfrswyox,0,,InitializeParticipant,1669475379,1,0,0
apkseh53,9,ctgc69us,1,preexperiment,InformedConsentDE,1669475379,1,0,0
apkseh53,12,j2ejbv8d,1,preexperiment,InformedConsentDE,1669475380,1,0,0
apkseh53,21,601v3zt2,0,,InitializeParticipant,1669475380,1,0,0
apkseh53,18,cq4bwldo,1,preexperiment,InformedConsentDE,1669475381,1,0,0
apkseh53,3,volsaayb,1,preexperiment,InformedConsentDE,1669475381,1,0,0
apkseh53,22,sis8e9ym,0,,InitializeParticipant,1669475382,1,0,0
apkseh53,23,s5hgvobf,0,,InitializeParticipant,1669475382,1,0,0
apkseh53,24,9t9xk8xv,0,,InitializeParticipant,1669475383,1,0,0
apkseh53,15,64illpt7,1,preexperiment,InformedConsentDE,1669475384,1,0,0
apkseh53,12,j2ejbv8d,2,preexperiment,Instructions,1669475386,1,0,0
apkseh53,25,zgnv3hlr,0,,InitializeParticipant,1669475386,1,0,0
apkseh53,26,pcw9s1vt,0,,InitializeParticipant,1669475386,1,0,0
apkseh53,19,u99dnwvw,1,preexperiment,InformedConsentDE,1669475390,1,0,0
apkseh53,12,j2ejbv8d,3,preexperiment,PartIWelcome,1669475391,1,0,0
apkseh53,11,o3u3uj7h,1,preexperiment,InformedConsentDE,1669475391,1,0,0
apkseh53,5,5wlqmhcv,1,preexperiment,InformedConsentDE,1669475391,1,0,0
apkseh53,25,zgnv3hlr,1,preexperiment,InformedConsentDE,1669475391,1,0,0
apkseh53,15,64illpt7,2,preexperiment,Instructions,1669475394,1,0,0
apkseh53,26,pcw9s1vt,1,preexperiment,InformedConsentDE,1669475395,1,0,0
apkseh53,27,9lvdl2hy,0,,InitializeParticipant,1669475395,1,0,0
apkseh53,6,cv9vfoot,1,preexperiment,InformedConsentDE,1669475396,1,0,0
apkseh53,15,64illpt7,3,preexperiment,PartIWelcome,1669475397,1,0,0
apkseh53,22,sis8e9ym,1,preexperiment,InformedConsentDE,1669475397,1,0,0
apkseh53,16,gvtnan2o,1,preexperiment,InformedConsentDE,1669475398,1,0,0
apkseh53,24,9t9xk8xv,1,preexperiment,InformedConsentDE,1669475399,1,0,0
apkseh53,18,cq4bwldo,2,preexperiment,Instructions,1669475402,1,0,0
apkseh53,20,xfrswyox,1,preexperiment,InformedConsentDE,1669475402,1,0,0
apkseh53,1,m0xxy5iz,1,preexperiment,InformedConsentDE,1669475406,1,0,0
apkseh53,8,pgvut461,1,preexperiment,InformedConsentDE,1669475406,1,0,0
apkseh53,10,2ptaxlu2,1,preexperiment,InformedConsentDE,1669475407,1,0,0
apkseh53,14,hglwldas,1,preexperiment,InformedConsentDE,1669475407,1,0,0
apkseh53,23,s5hgvobf,1,preexperiment,InformedConsentDE,1669475408,1,0,0
apkseh53,28,l8xo9i7f,0,,InitializeParticipant,1669475410,1,0,0
apkseh53,29,a510jehv,0,,InitializeParticipant,1669475411,1,0,0
apkseh53,26,pcw9s1vt,2,preexperiment,Instructions,1669475412,1,0,0
apkseh53,18,cq4bwldo,3,preexperiment,PartIWelcome,1669475413,1,0,0
apkseh53,3,volsaayb,2,preexperiment,Instructions,1669475415,1,0,0
apkseh53,11,o3u3uj7h,2,preexperiment,Instructions,1669475416,1,0,0
apkseh53,26,pcw9s1vt,3,preexperiment,PartIWelcome,1669475416,1,0,0
apkseh53,24,9t9xk8xv,2,preexperiment,Instructions,1669475417,1,0,0
apkseh53,5,5wlqmhcv,2,preexperiment,Instructions,1669475419,1,0,0
apkseh53,24,9t9xk8xv,3,preexperiment,PartIWelcome,1669475420,1,0,0
apkseh53,11,o3u3uj7h,3,preexperiment,PartIWelcome,1669475422,1,0,0
apkseh53,16,gvtnan2o,2,preexperiment,Instructions,1669475422,1,0,0
apkseh53,6,cv9vfoot,2,preexperiment,Instructions,1669475424,1,0,0
apkseh53,13,bt9i9klw,1,preexperiment,InformedConsentDE,1669475425,1,0,0
apkseh53,3,volsaayb,3,preexperiment,PartIWelcome,1669475426,1,0,0
apkseh53,1,m0xxy5iz,2,preexperiment,Instructions,1669475427,1,0,0
apkseh53,22,sis8e9ym,2,preexperiment,Instructions,1669475428,1,0,0
apkseh53,16,gvtnan2o,3,preexperiment,PartIWelcome,1669475428,1,0,0
apkseh53,27,9lvdl2hy,1,preexperiment,InformedConsentDE,1669475429,1,0,0
apkseh53,7,ifwtiq01,1,preexperiment,InformedConsentDE,1669475429,1,0,0
apkseh53,1,m0xxy5iz,3,preexperiment,PartIWelcome,1669475429,1,0,0
apkseh53,6,cv9vfoot,3,preexperiment,PartIWelcome,1669475430,1,0,0
apkseh53,25,zgnv3hlr,2,preexperiment,Instructions,1669475432,1,0,0
apkseh53,5,5wlqmhcv,3,preexperiment,PartIWelcome,1669475432,1,0,0
apkseh53,23,s5hgvobf,2,preexperiment,Instructions,1669475433,1,0,0
apkseh53,14,hglwldas,2,preexperiment,Instructions,1669475435,1,0,0
apkseh53,25,zgnv3hlr,3,preexperiment,PartIWelcome,1669475436,1,0,0
apkseh53,8,pgvut461,2,preexperiment,Instructions,1669475436,1,0,0
apkseh53,23,s5hgvobf,3,preexperiment,PartIWelcome,1669475438,1,0,0
apkseh53,8,pgvut461,3,preexperiment,PartIWelcome,1669475439,1,0,0
apkseh53,19,u99dnwvw,2,preexperiment,Instructions,1669475441,1,0,0
apkseh53,14,hglwldas,3,preexperiment,PartIWelcome,1669475443,1,0,0
apkseh53,2,1v1z61jt,1,preexperiment,InformedConsentDE,1669475444,1,0,0
apkseh53,10,2ptaxlu2,2,preexperiment,Instructions,1669475445,1,0,0
apkseh53,27,9lvdl2hy,2,preexperiment,Instructions,1669475446,1,0,0
apkseh53,30,31mhcyik,0,,InitializeParticipant,1669475447,1,0,0
apkseh53,10,2ptaxlu2,3,preexperiment,PartIWelcome,1669475449,1,0,0
apkseh53,27,9lvdl2hy,3,preexperiment,PartIWelcome,1669475449,1,0,0
apkseh53,30,31mhcyik,1,preexperiment,InformedConsentDE,1669475452,1,0,0
apkseh53,19,u99dnwvw,3,preexperiment,PartIWelcome,1669475454,1,0,0
apkseh53,17,2jdg6pg3,1,preexperiment,InformedConsentDE,1669475454,1,0,0
apkseh53,12,j2ejbv8d,4,preexperiment,Questionnaire,1669475457,1,0,0
apkseh53,22,sis8e9ym,3,preexperiment,PartIWelcome,1669475458,1,0,0
apkseh53,29,a510jehv,1,preexperiment,InformedConsentDE,1669475463,1,0,0
apkseh53,15,64illpt7,4,preexperiment,Questionnaire,1669475468,1,0,0
apkseh53,24,9t9xk8xv,4,preexperiment,Questionnaire,1669475471,1,0,0
apkseh53,1,m0xxy5iz,4,preexperiment,Questionnaire,1669475475,1,0,0
apkseh53,18,cq4bwldo,4,preexperiment,Questionnaire,1669475475,1,0,0
apkseh53,30,31mhcyik,2,preexperiment,Instructions,1669475477,1,0,0
apkseh53,13,bt9i9klw,2,preexperiment,Instructions,1669475479,1,0,0
apkseh53,26,pcw9s1vt,4,preexperiment,Questionnaire,1669475479,1,0,0
apkseh53,30,31mhcyik,3,preexperiment,PartIWelcome,1669475481,1,0,0
apkseh53,15,64illpt7,5,preexperiment,RiskElicitation,1669475482,1,0,0
apkseh53,25,zgnv3hlr,4,preexperiment,Questionnaire,1669475483,1,0,0
apkseh53,13,bt9i9klw,3,preexperiment,PartIWelcome,1669475483,1,0,0
apkseh53,23,s5hgvobf,4,preexperiment,Questionnaire,1669475485,1,0,0
apkseh53,15,64illpt7,6,preexperiment,ResultsRisk,1669475485,1,0,0
apkseh53,12,j2ejbv8d,5,preexperiment,RiskElicitation,1669475485,1,0,0
apkseh53,12,j2ejbv8d,6,preexperiment,ResultsRisk,1669475487,1,0,0
apkseh53,15,64illpt7,7,preexperiment,PartIIWelcome,1669475487,1,0,0
apkseh53,24,9t9xk8xv,5,preexperiment,RiskElicitation,1669475488,1,0,0
apkseh53,2,1v1z61jt,2,preexperiment,Instructions,1669475490,1,0,0
apkseh53,18,cq4bwldo,5,preexperiment,RiskElicitation,1669475490,1,0,0
apkseh53,24,9t9xk8xv,6,preexperiment,ResultsRisk,1669475491,1,0,0
apkseh53,5,5wlqmhcv,4,preexperiment,Questionnaire,1669475492,1,0,0
apkseh53,8,pgvut461,4,preexperiment,Questionnaire,1669475492,1,0,0
apkseh53,25,zgnv3hlr,5,preexperiment,RiskElicitation,1669475492,1,0,0
apkseh53,18,cq4bwldo,6,preexperiment,ResultsRisk,1669475494,1,0,0
apkseh53,27,9lvdl2hy,4,preexperiment,Questionnaire,1669475494,1,0,0
apkseh53,25,zgnv3hlr,6,preexperiment,ResultsRisk,1669475495,1,0,0
apkseh53,17,2jdg6pg3,2,preexperiment,Instructions,1669475496,1,0,0
apkseh53,23,s5hgvobf,5,preexperiment,RiskElicitation,1669475497,1,0,0
apkseh53,2,1v1z61jt,3,preexperiment,PartIWelcome,1669475499,1,0,0
apkseh53,28,l8xo9i7f,1,preexperiment,InformedConsentDE,1669475499,1,0,0
apkseh53,24,9t9xk8xv,7,preexperiment,PartIIWelcome,1669475500,1,0,0
apkseh53,23,s5hgvobf,6,preexperiment,ResultsRisk,1669475500,1,0,0
apkseh53,10,2ptaxlu2,4,preexperiment,Questionnaire,1669475502,1,0,0
apkseh53,11,o3u3uj7h,4,preexperiment,Questionnaire,1669475504,1,0,0
apkseh53,17,2jdg6pg3,3,preexperiment,PartIWelcome,1669475506,1,0,0
apkseh53,25,zgnv3hlr,7,preexperiment,PartIIWelcome,1669475507,1,0,0
apkseh53,12,j2ejbv8d,7,preexperiment,PartIIWelcome,1669475508,1,0,0
apkseh53,7,ifwtiq01,2,preexperiment,Instructions,1669475508,1,0,0
apkseh53,6,cv9vfoot,4,preexperiment,Questionnaire,1669475509,1,0,0
apkseh53,16,gvtnan2o,4,preexperiment,Questionnaire,1669475509,1,0,0
apkseh53,3,volsaayb,4,preexperiment,Questionnaire,1669475511,1,0,0
apkseh53,14,hglwldas,4,preexperiment,Questionnaire,1669475513,1,0,0
apkseh53,23,s5hgvobf,7,preexperiment,PartIIWelcome,1669475514,1,0,0
apkseh53,19,u99dnwvw,4,preexperiment,Questionnaire,1669475515,1,0,0
apkseh53,18,cq4bwldo,7,preexperiment,PartIIWelcome,1669475516,1,0,0
apkseh53,10,2ptaxlu2,5,preexperiment,RiskElicitation,1669475517,1,0,0
apkseh53,7,ifwtiq01,3,preexperiment,PartIWelcome,1669475519,1,0,0
apkseh53,10,2ptaxlu2,6,preexperiment,ResultsRisk,1669475520,1,0,0
