session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
u42rqgo5,1,u4wll783,0,,InitializeParticipant,1671280483,1,0,0
u42rqgo5,2,yfj5i1ux,0,,InitializeParticipant,1671280488,1,0,0
u42rqgo5,3,doso13kb,0,,InitializeParticipant,1671280488,1,0,0
u42rqgo5,4,obaiw7ga,0,,InitializeParticipant,1671280493,1,0,0
u42rqgo5,1,u4wll783,1,preexperiment,InformedConsentDE,1671280494,1,0,0
u42rqgo5,5,as8r4z3n,0,,InitializeParticipant,1671280495,1,0,0
u42rqgo5,6,my5v7omb,0,,InitializeParticipant,1671280495,1,0,0
u42rqgo5,7,92y1pkcb,0,,InitializeParticipant,1671280499,1,0,0
u42rqgo5,8,jqcfz1a5,0,,InitializeParticipant,1671280499,1,0,0
u42rqgo5,9,rgw5ng1v,0,,InitializeParticipant,1671280500,1,0,0
u42rqgo5,10,hkcqcdys,0,,InitializeParticipant,1671280500,1,0,0
u42rqgo5,1,u4wll783,2,preexperiment,Instructions,1671280503,1,0,0
u42rqgo5,11,6g94mf1x,0,,InitializeParticipant,1671280503,1,0,0
u42rqgo5,12,syllb0ep,0,,InitializeParticipant,1671280504,1,0,0
u42rqgo5,13,cqhfmwur,0,,InitializeParticipant,1671280505,1,0,0
u42rqgo5,14,zx0ony90,0,,InitializeParticipant,1671280505,1,0,0
u42rqgo5,1,u4wll783,3,preexperiment,PartIWelcome,1671280506,1,0,0
u42rqgo5,15,16ax1dqn,0,,InitializeParticipant,1671280508,1,0,0
u42rqgo5,6,my5v7omb,1,preexperiment,InformedConsentDE,1671280509,1,0,0
u42rqgo5,16,obpl2wwk,0,,InitializeParticipant,1671280509,1,0,0
u42rqgo5,17,ji0uv0y0,0,,InitializeParticipant,1671280509,1,0,0
u42rqgo5,18,9e4p9fo6,0,,InitializeParticipant,1671280510,1,0,0
u42rqgo5,19,se0pv2vh,0,,InitializeParticipant,1671280510,1,0,0
u42rqgo5,9,rgw5ng1v,1,preexperiment,InformedConsentDE,1671280513,1,0,0
u42rqgo5,20,uyt659za,0,,InitializeParticipant,1671280514,1,0,0
u42rqgo5,14,zx0ony90,1,preexperiment,InformedConsentDE,1671280516,1,0,0
u42rqgo5,8,jqcfz1a5,1,preexperiment,InformedConsentDE,1671280517,1,0,0
u42rqgo5,10,hkcqcdys,1,preexperiment,InformedConsentDE,1671280518,1,0,0
u42rqgo5,18,9e4p9fo6,1,preexperiment,InformedConsentDE,1671280519,1,0,0
u42rqgo5,3,doso13kb,1,preexperiment,InformedConsentDE,1671280520,1,0,0
u42rqgo5,19,se0pv2vh,1,preexperiment,InformedConsentDE,1671280522,1,0,0
u42rqgo5,21,drvjqogt,0,,InitializeParticipant,1671280525,1,0,0
u42rqgo5,17,ji0uv0y0,1,preexperiment,InformedConsentDE,1671280526,1,0,0
u42rqgo5,11,6g94mf1x,1,preexperiment,InformedConsentDE,1671280526,1,0,0
u42rqgo5,9,rgw5ng1v,2,preexperiment,Instructions,1671280527,1,0,0
u42rqgo5,22,bwf3m0pz,0,,InitializeParticipant,1671280527,1,0,0
u42rqgo5,9,rgw5ng1v,3,preexperiment,PartIWelcome,1671280529,1,0,0
u42rqgo5,19,se0pv2vh,2,preexperiment,Instructions,1671280532,1,0,0
u42rqgo5,6,my5v7omb,2,preexperiment,Instructions,1671280533,1,0,0
u42rqgo5,19,se0pv2vh,3,preexperiment,PartIWelcome,1671280536,1,0,0
u42rqgo5,6,my5v7omb,3,preexperiment,PartIWelcome,1671280537,1,0,0
u42rqgo5,23,7mmnr1oq,0,,InitializeParticipant,1671280539,1,0,0
u42rqgo5,11,6g94mf1x,2,preexperiment,Instructions,1671280539,1,0,0
u42rqgo5,11,6g94mf1x,3,preexperiment,PartIWelcome,1671280541,1,0,0
u42rqgo5,17,ji0uv0y0,2,preexperiment,Instructions,1671280542,1,0,0
u42rqgo5,20,uyt659za,1,preexperiment,InformedConsentDE,1671280543,1,0,0
u42rqgo5,17,ji0uv0y0,3,preexperiment,PartIWelcome,1671280546,1,0,0
u42rqgo5,14,zx0ony90,2,preexperiment,Instructions,1671280547,1,0,0
u42rqgo5,3,doso13kb,2,preexperiment,Instructions,1671280547,1,0,0
u42rqgo5,1,u4wll783,4,preexperiment,Questionnaire,1671280549,1,0,0
u42rqgo5,8,jqcfz1a5,2,preexperiment,Instructions,1671280549,1,0,0
u42rqgo5,14,zx0ony90,3,preexperiment,PartIWelcome,1671280551,1,0,0
u42rqgo5,3,doso13kb,3,preexperiment,PartIWelcome,1671280553,1,0,0
u42rqgo5,8,jqcfz1a5,3,preexperiment,PartIWelcome,1671280555,1,0,0
u42rqgo5,7,92y1pkcb,1,preexperiment,InformedConsentDE,1671280559,1,0,0
u42rqgo5,1,u4wll783,5,preexperiment,RiskElicitation,1671280559,1,0,0
u42rqgo5,1,u4wll783,6,preexperiment,ResultsRisk,1671280562,1,0,0
u42rqgo5,12,syllb0ep,1,preexperiment,InformedConsentDE,1671280565,1,0,0
u42rqgo5,20,uyt659za,2,preexperiment,Instructions,1671280569,1,0,0
u42rqgo5,1,u4wll783,7,preexperiment,PartIIWelcome,1671280571,1,0,0
u42rqgo5,24,mw7k47wm,0,,InitializeParticipant,1671280573,1,0,0
u42rqgo5,16,obpl2wwk,1,preexperiment,InformedConsentDE,1671280573,1,0,0
u42rqgo5,9,rgw5ng1v,4,preexperiment,Questionnaire,1671280574,1,0,0
u42rqgo5,22,bwf3m0pz,1,preexperiment,InformedConsentDE,1671280575,1,0,0
u42rqgo5,20,uyt659za,3,preexperiment,PartIWelcome,1671280575,1,0,0
u42rqgo5,23,7mmnr1oq,1,preexperiment,InformedConsentDE,1671280580,1,0,0
u42rqgo5,21,drvjqogt,1,preexperiment,InformedConsentDE,1671280583,1,0,0
u42rqgo5,24,mw7k47wm,1,preexperiment,InformedConsentDE,1671280588,1,0,0
u42rqgo5,19,se0pv2vh,4,preexperiment,Questionnaire,1671280589,1,0,0
u42rqgo5,6,my5v7omb,4,preexperiment,Questionnaire,1671280591,1,0,0
u42rqgo5,9,rgw5ng1v,5,preexperiment,RiskElicitation,1671280592,1,0,0
u42rqgo5,12,syllb0ep,2,preexperiment,Instructions,1671280594,1,0,0
u42rqgo5,9,rgw5ng1v,6,preexperiment,ResultsRisk,1671280594,1,0,0
u42rqgo5,11,6g94mf1x,4,preexperiment,Questionnaire,1671280599,1,0,0
u42rqgo5,12,syllb0ep,3,preexperiment,PartIWelcome,1671280599,1,0,0
u42rqgo5,9,rgw5ng1v,7,preexperiment,PartIIWelcome,1671280602,1,0,0
u42rqgo5,7,92y1pkcb,2,preexperiment,Instructions,1671280602,1,0,0
u42rqgo5,1,u4wll783,8,preexperiment,HL,1671280603,1,0,0
u42rqgo5,19,se0pv2vh,5,preexperiment,RiskElicitation,1671280607,1,0,0
u42rqgo5,7,92y1pkcb,3,preexperiment,PartIWelcome,1671280608,1,0,0
u42rqgo5,19,se0pv2vh,6,preexperiment,ResultsRisk,1671280611,1,0,0
u42rqgo5,22,bwf3m0pz,2,preexperiment,Instructions,1671280615,1,0,0
u42rqgo5,19,se0pv2vh,7,preexperiment,PartIIWelcome,1671280617,1,0,0
u42rqgo5,16,obpl2wwk,2,preexperiment,Instructions,1671280617,1,0,0
u42rqgo5,6,my5v7omb,5,preexperiment,RiskElicitation,1671280621,1,0,0
u42rqgo5,16,obpl2wwk,3,preexperiment,PartIWelcome,1671280624,1,0,0
u42rqgo5,6,my5v7omb,6,preexperiment,ResultsRisk,1671280624,1,0,0
u42rqgo5,15,16ax1dqn,1,preexperiment,InformedConsentDE,1671280625,1,0,0
u42rqgo5,22,bwf3m0pz,3,preexperiment,PartIWelcome,1671280630,1,0,0
u42rqgo5,2,yfj5i1ux,1,preexperiment,InformedConsentDE,1671280637,1,0,0
u42rqgo5,17,ji0uv0y0,4,preexperiment,Questionnaire,1671280640,1,0,0
u42rqgo5,14,zx0ony90,4,preexperiment,Questionnaire,1671280641,1,0,0
u42rqgo5,8,jqcfz1a5,4,preexperiment,Questionnaire,1671280641,1,0,0
u42rqgo5,9,rgw5ng1v,8,preexperiment,HL,1671280647,1,0,0
u42rqgo5,1,u4wll783,9,preexperiment,HLLossFraming,1671280649,1,0,0
u42rqgo5,1,u4wll783,10,preexperiment,AssignLosses,1671280651,1,0,0
u42rqgo5,6,my5v7omb,7,preexperiment,PartIIWelcome,1671280651,1,0,0
u42rqgo5,12,syllb0ep,4,preexperiment,Questionnaire,1671280651,1,0,0
u42rqgo5,3,doso13kb,4,preexperiment,Questionnaire,1671280652,1,0,0
u42rqgo5,11,6g94mf1x,5,preexperiment,RiskElicitation,1671280656,1,0,0
u42rqgo5,17,ji0uv0y0,5,preexperiment,RiskElicitation,1671280658,1,0,0
u42rqgo5,8,jqcfz1a5,5,preexperiment,RiskElicitation,1671280660,1,0,0
u42rqgo5,11,6g94mf1x,6,preexperiment,ResultsRisk,1671280660,1,0,0
u42rqgo5,17,ji0uv0y0,6,preexperiment,ResultsRisk,1671280661,1,0,0
u42rqgo5,24,mw7k47wm,2,preexperiment,Instructions,1671280662,1,0,0
u42rqgo5,8,jqcfz1a5,6,preexperiment,ResultsRisk,1671280663,1,0,0
u42rqgo5,14,zx0ony90,5,preexperiment,RiskElicitation,1671280663,1,0,0
u42rqgo5,11,6g94mf1x,7,preexperiment,PartIIWelcome,1671280665,1,0,0
u42rqgo5,21,drvjqogt,2,preexperiment,Instructions,1671280665,1,0,0
u42rqgo5,14,zx0ony90,6,preexperiment,ResultsRisk,1671280667,1,0,0
u42rqgo5,19,se0pv2vh,8,preexperiment,HL,1671280667,1,0,0
u42rqgo5,24,mw7k47wm,3,preexperiment,PartIWelcome,1671280667,1,0,0
u42rqgo5,12,syllb0ep,5,preexperiment,RiskElicitation,1671280670,1,0,0
u42rqgo5,21,drvjqogt,3,preexperiment,PartIWelcome,1671280671,1,0,0
u42rqgo5,17,ji0uv0y0,7,preexperiment,PartIIWelcome,1671280672,1,0,0
u42rqgo5,12,syllb0ep,6,preexperiment,ResultsRisk,1671280673,1,0,0
u42rqgo5,8,jqcfz1a5,7,preexperiment,PartIIWelcome,1671280675,1,0,0
u42rqgo5,1,u4wll783,11,informationtreatment,PartIIIWelcome,1671280676,1,0,0
u42rqgo5,2,yfj5i1ux,2,preexperiment,Instructions,1671280680,1,0,0
u42rqgo5,14,zx0ony90,7,preexperiment,PartIIWelcome,1671280687,1,0,0
u42rqgo5,12,syllb0ep,7,preexperiment,PartIIWelcome,1671280688,1,0,0
u42rqgo5,1,u4wll783,12,informationtreatment,RiskInformation,1671280688,1,0,0
u42rqgo5,20,uyt659za,4,preexperiment,Questionnaire,1671280689,1,0,0
u42rqgo5,10,hkcqcdys,2,preexperiment,Instructions,1671280689,1,0,0
u42rqgo5,3,doso13kb,5,preexperiment,RiskElicitation,1671280692,1,0,0
u42rqgo5,3,doso13kb,6,preexperiment,ResultsRisk,1671280694,1,0,0
