session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
fwzqie4j,1,gtu64w27,0,,InitializeParticipant,1669377618,1,0,0
fwzqie4j,2,qffcxhpl,0,,InitializeParticipant,1669377618,1,0,0
fwzqie4j,3,dr8t1wcq,0,,InitializeParticipant,1669377619,1,0,0
fwzqie4j,4,ns3zk1zm,0,,InitializeParticipant,1669377619,1,0,0
fwzqie4j,5,a8tv6zud,0,,InitializeParticipant,1669377620,1,0,0
fwzqie4j,6,8lytidw0,0,,InitializeParticipant,1669377620,1,0,0
fwzqie4j,7,y1h10ruc,0,,InitializeParticipant,1669377621,1,0,0
fwzqie4j,8,sbsh9ah7,0,,InitializeParticipant,1669377621,1,0,0
fwzqie4j,9,l4mpy9tm,0,,InitializeParticipant,1669377621,1,0,0
fwzqie4j,10,5acxhcpc,0,,InitializeParticipant,1669377621,1,0,0
fwzqie4j,11,s4jnjdqj,0,,InitializeParticipant,1669377622,1,0,0
fwzqie4j,12,1l0nn611,0,,InitializeParticipant,1669377625,1,0,0
fwzqie4j,13,7x0rmj9x,0,,InitializeParticipant,1669377625,1,0,0
fwzqie4j,14,9ign8fhd,0,,InitializeParticipant,1669377626,1,0,0
fwzqie4j,15,maows45c,0,,InitializeParticipant,1669377627,1,0,0
fwzqie4j,16,60cwmiem,0,,InitializeParticipant,1669377628,1,0,0
fwzqie4j,5,a8tv6zud,1,preexperiment,InformedConsentDE,1669377629,1,0,0
fwzqie4j,17,w69pb0st,0,,InitializeParticipant,1669377630,1,0,0
fwzqie4j,16,60cwmiem,1,preexperiment,InformedConsentDE,1669377630,1,0,0
fwzqie4j,18,cyjdxnb7,0,,InitializeParticipant,1669377630,1,0,0
fwzqie4j,10,5acxhcpc,1,preexperiment,InformedConsentDE,1669377631,1,0,0
fwzqie4j,19,omz0mt1a,0,,InitializeParticipant,1669377631,1,0,0
fwzqie4j,20,zypy0ks2,0,,InitializeParticipant,1669377632,1,0,0
fwzqie4j,1,gtu64w27,1,preexperiment,InformedConsentDE,1669377634,1,0,0
fwzqie4j,8,sbsh9ah7,1,preexperiment,InformedConsentDE,1669377636,1,0,0
fwzqie4j,16,60cwmiem,2,preexperiment,Instructions,1669377636,1,0,0
fwzqie4j,6,8lytidw0,1,preexperiment,InformedConsentDE,1669377638,1,0,0
fwzqie4j,3,dr8t1wcq,1,preexperiment,InformedConsentDE,1669377639,1,0,0
fwzqie4j,16,60cwmiem,3,preexperiment,PartIWelcome,1669377639,1,0,0
fwzqie4j,12,1l0nn611,1,preexperiment,InformedConsentDE,1669377640,1,0,0
fwzqie4j,15,maows45c,1,preexperiment,InformedConsentDE,1669377645,1,0,0
fwzqie4j,17,w69pb0st,1,preexperiment,InformedConsentDE,1669377645,1,0,0
fwzqie4j,2,qffcxhpl,1,preexperiment,InformedConsentDE,1669377645,1,0,0
fwzqie4j,5,a8tv6zud,2,preexperiment,Instructions,1669377649,1,0,0
fwzqie4j,20,zypy0ks2,1,preexperiment,InformedConsentDE,1669377651,1,0,0
fwzqie4j,19,omz0mt1a,1,preexperiment,InformedConsentDE,1669377651,1,0,0
fwzqie4j,10,5acxhcpc,2,preexperiment,Instructions,1669377652,1,0,0
fwzqie4j,8,sbsh9ah7,2,preexperiment,Instructions,1669377653,1,0,0
fwzqie4j,5,a8tv6zud,3,preexperiment,PartIWelcome,1669377653,1,0,0
fwzqie4j,11,s4jnjdqj,1,preexperiment,InformedConsentDE,1669377656,1,0,0
fwzqie4j,1,gtu64w27,2,preexperiment,Instructions,1669377657,1,0,0
fwzqie4j,4,ns3zk1zm,1,preexperiment,InformedConsentDE,1669377659,1,0,0
fwzqie4j,10,5acxhcpc,3,preexperiment,PartIWelcome,1669377660,1,0,0
fwzqie4j,8,sbsh9ah7,3,preexperiment,PartIWelcome,1669377660,1,0,0
fwzqie4j,1,gtu64w27,3,preexperiment,PartIWelcome,1669377662,1,0,0
fwzqie4j,21,lb92gw7l,0,,InitializeParticipant,1669377663,1,0,0
fwzqie4j,12,1l0nn611,2,preexperiment,Instructions,1669377663,1,0,0
fwzqie4j,3,dr8t1wcq,2,preexperiment,Instructions,1669377663,1,0,0
fwzqie4j,15,maows45c,2,preexperiment,Instructions,1669377665,1,0,0
fwzqie4j,12,1l0nn611,3,preexperiment,PartIWelcome,1669377667,1,0,0
fwzqie4j,15,maows45c,3,preexperiment,PartIWelcome,1669377668,1,0,0
fwzqie4j,3,dr8t1wcq,3,preexperiment,PartIWelcome,1669377668,1,0,0
fwzqie4j,17,w69pb0st,2,preexperiment,Instructions,1669377668,1,0,0
fwzqie4j,2,qffcxhpl,2,preexperiment,Instructions,1669377669,1,0,0
fwzqie4j,2,qffcxhpl,3,preexperiment,PartIWelcome,1669377673,1,0,0
fwzqie4j,20,zypy0ks2,2,preexperiment,Instructions,1669377673,1,0,0
fwzqie4j,17,w69pb0st,3,preexperiment,PartIWelcome,1669377674,1,0,0
fwzqie4j,22,ic1xomap,0,,InitializeParticipant,1669377677,1,0,0
fwzqie4j,20,zypy0ks2,3,preexperiment,PartIWelcome,1669377678,1,0,0
fwzqie4j,4,ns3zk1zm,2,preexperiment,Instructions,1669377679,1,0,0
fwzqie4j,4,ns3zk1zm,3,preexperiment,PartIWelcome,1669377682,1,0,0
fwzqie4j,19,omz0mt1a,2,preexperiment,Instructions,1669377683,1,0,0
fwzqie4j,13,7x0rmj9x,1,preexperiment,InformedConsentDE,1669377685,1,0,0
fwzqie4j,16,60cwmiem,4,preexperiment,Questionnaire,1669377687,1,0,0
fwzqie4j,19,omz0mt1a,3,preexperiment,PartIWelcome,1669377688,1,0,0
fwzqie4j,23,279kqk6q,0,,InitializeParticipant,1669377693,1,0,0
fwzqie4j,21,lb92gw7l,1,preexperiment,InformedConsentDE,1669377700,1,0,0
fwzqie4j,24,x202nqte,0,,InitializeParticipant,1669377700,1,0,0
fwzqie4j,23,279kqk6q,1,preexperiment,InformedConsentDE,1669377702,1,0,0
fwzqie4j,10,5acxhcpc,4,preexperiment,Questionnaire,1669377703,1,0,0
fwzqie4j,16,60cwmiem,5,preexperiment,RiskElicitation,1669377707,1,0,0
fwzqie4j,5,a8tv6zud,4,preexperiment,Questionnaire,1669377709,1,0,0
fwzqie4j,16,60cwmiem,6,preexperiment,ResultsRisk,1669377710,1,0,0
fwzqie4j,24,x202nqte,1,preexperiment,InformedConsentDE,1669377715,1,0,0
fwzqie4j,8,sbsh9ah7,4,preexperiment,Questionnaire,1669377715,1,0,0
fwzqie4j,14,9ign8fhd,1,preexperiment,InformedConsentDE,1669377719,1,0,0
fwzqie4j,11,s4jnjdqj,2,preexperiment,Instructions,1669377720,1,0,0
fwzqie4j,5,a8tv6zud,5,preexperiment,RiskElicitation,1669377720,1,0,0
fwzqie4j,13,7x0rmj9x,2,preexperiment,Instructions,1669377721,1,0,0
fwzqie4j,16,60cwmiem,7,preexperiment,PartIIWelcome,1669377721,1,0,0
fwzqie4j,12,1l0nn611,4,preexperiment,Questionnaire,1669377723,1,0,0
fwzqie4j,5,a8tv6zud,6,preexperiment,ResultsRisk,1669377724,1,0,0
fwzqie4j,11,s4jnjdqj,3,preexperiment,PartIWelcome,1669377726,1,0,0
fwzqie4j,13,7x0rmj9x,3,preexperiment,PartIWelcome,1669377728,1,0,0
fwzqie4j,1,gtu64w27,4,preexperiment,Questionnaire,1669377728,1,0,0
fwzqie4j,25,stc46q4m,0,,InitializeParticipant,1669377730,1,0,0
fwzqie4j,22,ic1xomap,1,preexperiment,InformedConsentDE,1669377732,1,0,0
fwzqie4j,12,1l0nn611,5,preexperiment,RiskElicitation,1669377734,1,0,0
fwzqie4j,20,zypy0ks2,4,preexperiment,Questionnaire,1669377735,1,0,0
fwzqie4j,21,lb92gw7l,2,preexperiment,Instructions,1669377736,1,0,0
fwzqie4j,4,ns3zk1zm,4,preexperiment,Questionnaire,1669377737,1,0,0
fwzqie4j,26,jpzhhh3r,0,,InitializeParticipant,1669377738,1,0,0
fwzqie4j,12,1l0nn611,6,preexperiment,ResultsRisk,1669377738,1,0,0
fwzqie4j,15,maows45c,4,preexperiment,Questionnaire,1669377740,1,0,0
fwzqie4j,26,jpzhhh3r,1,preexperiment,InformedConsentDE,1669377741,1,0,0
fwzqie4j,24,x202nqte,2,preexperiment,Instructions,1669377741,1,0,0
fwzqie4j,1,gtu64w27,5,preexperiment,RiskElicitation,1669377742,1,0,0
fwzqie4j,27,eic8eg2l,0,,InitializeParticipant,1669377743,1,0,0
fwzqie4j,14,9ign8fhd,2,preexperiment,Instructions,1669377743,1,0,0
fwzqie4j,1,gtu64w27,6,preexperiment,ResultsRisk,1669377746,1,0,0
fwzqie4j,8,sbsh9ah7,5,preexperiment,RiskElicitation,1669377748,1,0,0
fwzqie4j,21,lb92gw7l,3,preexperiment,PartIWelcome,1669377748,1,0,0
fwzqie4j,24,x202nqte,3,preexperiment,PartIWelcome,1669377748,1,0,0
fwzqie4j,25,stc46q4m,1,preexperiment,InformedConsentDE,1669377750,1,0,0
fwzqie4j,8,sbsh9ah7,6,preexperiment,ResultsRisk,1669377750,1,0,0
fwzqie4j,15,maows45c,5,preexperiment,RiskElicitation,1669377750,1,0,0
fwzqie4j,14,9ign8fhd,3,preexperiment,PartIWelcome,1669377751,1,0,0
fwzqie4j,15,maows45c,6,preexperiment,ResultsRisk,1669377753,1,0,0
fwzqie4j,1,gtu64w27,7,preexperiment,PartIIWelcome,1669377761,1,0,0
fwzqie4j,17,w69pb0st,4,preexperiment,Questionnaire,1669377761,1,0,0
fwzqie4j,4,ns3zk1zm,5,preexperiment,RiskElicitation,1669377762,1,0,0
fwzqie4j,12,1l0nn611,7,preexperiment,PartIIWelcome,1669377762,1,0,0
fwzqie4j,26,jpzhhh3r,2,preexperiment,Instructions,1669377762,1,0,0
fwzqie4j,4,ns3zk1zm,6,preexperiment,ResultsRisk,1669377764,1,0,0
fwzqie4j,26,jpzhhh3r,3,preexperiment,PartIWelcome,1669377766,1,0,0
fwzqie4j,8,sbsh9ah7,7,preexperiment,PartIIWelcome,1669377766,1,0,0
fwzqie4j,5,a8tv6zud,7,preexperiment,PartIIWelcome,1669377767,1,0,0
fwzqie4j,27,eic8eg2l,1,preexperiment,InformedConsentDE,1669377769,1,0,0
fwzqie4j,20,zypy0ks2,5,preexperiment,RiskElicitation,1669377770,1,0,0
fwzqie4j,2,qffcxhpl,4,preexperiment,Questionnaire,1669377771,1,0,0
fwzqie4j,4,ns3zk1zm,7,preexperiment,PartIIWelcome,1669377771,1,0,0
fwzqie4j,20,zypy0ks2,6,preexperiment,ResultsRisk,1669377772,1,0,0
fwzqie4j,10,5acxhcpc,5,preexperiment,RiskElicitation,1669377773,1,0,0
fwzqie4j,28,57foefly,0,,InitializeParticipant,1669377774,1,0,0
fwzqie4j,10,5acxhcpc,6,preexperiment,ResultsRisk,1669377775,1,0,0
fwzqie4j,28,57foefly,1,preexperiment,InformedConsentDE,1669377781,1,0,0
fwzqie4j,22,ic1xomap,2,preexperiment,Instructions,1669377783,1,0,0
fwzqie4j,17,w69pb0st,5,preexperiment,RiskElicitation,1669377784,1,0,0
fwzqie4j,17,w69pb0st,6,preexperiment,ResultsRisk,1669377787,1,0,0
fwzqie4j,3,dr8t1wcq,4,preexperiment,Questionnaire,1669377793,1,0,0
fwzqie4j,11,s4jnjdqj,4,preexperiment,Questionnaire,1669377794,1,0,0
fwzqie4j,6,8lytidw0,2,preexperiment,Instructions,1669377798,1,0,0
fwzqie4j,4,ns3zk1zm,8,preexperiment,HL,1669377799,1,0,0
fwzqie4j,20,zypy0ks2,7,preexperiment,PartIIWelcome,1669377799,1,0,0
fwzqie4j,16,60cwmiem,8,preexperiment,HL,1669377799,1,0,0
fwzqie4j,6,8lytidw0,3,preexperiment,PartIWelcome,1669377802,1,0,0
fwzqie4j,26,jpzhhh3r,4,preexperiment,Questionnaire,1669377802,1,0,0
fwzqie4j,27,eic8eg2l,2,preexperiment,Instructions,1669377803,1,0,0
fwzqie4j,2,qffcxhpl,5,preexperiment,RiskElicitation,1669377804,1,0,0
fwzqie4j,22,ic1xomap,3,preexperiment,PartIWelcome,1669377805,1,0,0
fwzqie4j,10,5acxhcpc,7,preexperiment,PartIIWelcome,1669377805,1,0,0
fwzqie4j,1,gtu64w27,8,preexperiment,HL,1669377807,1,0,0
fwzqie4j,17,w69pb0st,7,preexperiment,PartIIWelcome,1669377807,1,0,0
fwzqie4j,2,qffcxhpl,6,preexperiment,ResultsRisk,1669377807,1,0,0
fwzqie4j,27,eic8eg2l,3,preexperiment,PartIWelcome,1669377810,1,0,0
fwzqie4j,23,279kqk6q,2,preexperiment,Instructions,1669377814,1,0,0
fwzqie4j,13,7x0rmj9x,4,preexperiment,Questionnaire,1669377814,1,0,0
fwzqie4j,26,jpzhhh3r,5,preexperiment,RiskElicitation,1669377816,1,0,0
fwzqie4j,26,jpzhhh3r,6,preexperiment,ResultsRisk,1669377817,1,0,0
fwzqie4j,19,omz0mt1a,4,preexperiment,Questionnaire,1669377819,1,0,0
fwzqie4j,15,maows45c,7,preexperiment,PartIIWelcome,1669377823,1,0,0
fwzqie4j,24,x202nqte,4,preexperiment,Questionnaire,1669377825,1,0,0
fwzqie4j,26,jpzhhh3r,7,preexperiment,PartIIWelcome,1669377826,1,0,0
fwzqie4j,14,9ign8fhd,4,preexperiment,Questionnaire,1669377827,1,0,0
fwzqie4j,23,279kqk6q,3,preexperiment,PartIWelcome,1669377830,1,0,0
fwzqie4j,11,s4jnjdqj,5,preexperiment,RiskElicitation,1669377832,1,0,0
fwzqie4j,11,s4jnjdqj,6,preexperiment,ResultsRisk,1669377836,1,0,0
fwzqie4j,24,x202nqte,5,preexperiment,RiskElicitation,1669377837,1,0,0
fwzqie4j,3,dr8t1wcq,5,preexperiment,RiskElicitation,1669377837,1,0,0
fwzqie4j,16,60cwmiem,9,preexperiment,HLLossFraming,1669377838,1,0,0
fwzqie4j,28,57foefly,2,preexperiment,Instructions,1669377839,1,0,0
fwzqie4j,24,x202nqte,6,preexperiment,ResultsRisk,1669377840,1,0,0
fwzqie4j,2,qffcxhpl,7,preexperiment,PartIIWelcome,1669377840,1,0,0
fwzqie4j,3,dr8t1wcq,6,preexperiment,ResultsRisk,1669377840,1,0,0
fwzqie4j,20,zypy0ks2,8,preexperiment,HL,1669377842,1,0,0
fwzqie4j,19,omz0mt1a,5,preexperiment,RiskElicitation,1669377842,1,0,0
fwzqie4j,12,1l0nn611,8,preexperiment,HL,1669377843,1,0,0
fwzqie4j,16,60cwmiem,10,preexperiment,AssignLosses,1669377843,1,0,0
fwzqie4j,28,57foefly,3,preexperiment,PartIWelcome,1669377844,1,0,0
fwzqie4j,5,a8tv6zud,8,preexperiment,HL,1669377844,1,0,0
fwzqie4j,6,8lytidw0,4,preexperiment,Questionnaire,1669377845,1,0,0
fwzqie4j,1,gtu64w27,9,preexperiment,HLLossFraming,1669377845,1,0,0
fwzqie4j,19,omz0mt1a,6,preexperiment,ResultsRisk,1669377846,1,0,0
fwzqie4j,14,9ign8fhd,5,preexperiment,RiskElicitation,1669377846,1,0,0
fwzqie4j,1,gtu64w27,10,preexperiment,AssignLosses,1669377848,1,0,0
fwzqie4j,21,lb92gw7l,4,preexperiment,Questionnaire,1669377849,1,0,0
fwzqie4j,11,s4jnjdqj,7,preexperiment,PartIIWelcome,1669377850,1,0,0
fwzqie4j,24,x202nqte,7,preexperiment,PartIIWelcome,1669377852,1,0,0
fwzqie4j,14,9ign8fhd,6,preexperiment,ResultsRisk,1669377852,1,0,0
fwzqie4j,17,w69pb0st,8,preexperiment,HL,1669377853,1,0,0
fwzqie4j,25,stc46q4m,2,preexperiment,Instructions,1669377854,1,0,0
fwzqie4j,6,8lytidw0,5,preexperiment,RiskElicitation,1669377855,1,0,0
fwzqie4j,6,8lytidw0,6,preexperiment,ResultsRisk,1669377858,1,0,0
fwzqie4j,10,5acxhcpc,8,preexperiment,HL,1669377858,1,0,0
fwzqie4j,4,ns3zk1zm,9,preexperiment,HLLossFraming,1669377860,1,0,0
fwzqie4j,3,dr8t1wcq,7,preexperiment,PartIIWelcome,1669377860,1,0,0
fwzqie4j,19,omz0mt1a,7,preexperiment,PartIIWelcome,1669377862,1,0,0
fwzqie4j,26,jpzhhh3r,8,preexperiment,HL,1669377866,1,0,0
fwzqie4j,29,ynf836bd,0,,InitializeParticipant,1669377869,1,0,0
fwzqie4j,6,8lytidw0,7,preexperiment,PartIIWelcome,1669377871,1,0,0
fwzqie4j,14,9ign8fhd,7,preexperiment,PartIIWelcome,1669377871,1,0,0
fwzqie4j,13,7x0rmj9x,5,preexperiment,RiskElicitation,1669377872,1,0,0
fwzqie4j,16,60cwmiem,11,informationtreatment,PartIIIWelcome,1669377872,1,0,0
fwzqie4j,13,7x0rmj9x,6,preexperiment,ResultsRisk,1669377875,1,0,0
fwzqie4j,29,ynf836bd,1,preexperiment,InformedConsentDE,1669377877,1,0,0
fwzqie4j,21,lb92gw7l,5,preexperiment,RiskElicitation,1669377877,1,0,0
fwzqie4j,25,stc46q4m,3,preexperiment,PartIWelcome,1669377879,1,0,0
fwzqie4j,21,lb92gw7l,6,preexperiment,ResultsRisk,1669377881,1,0,0
fwzqie4j,17,w69pb0st,9,preexperiment,HLLossFraming,1669377883,1,0,0
fwzqie4j,1,gtu64w27,11,informationtreatment,PartIIIWelcome,1669377884,1,0,0
fwzqie4j,17,w69pb0st,10,preexperiment,AssignLosses,1669377886,1,0,0
fwzqie4j,18,cyjdxnb7,1,preexperiment,InformedConsentDE,1669377888,1,0,0
fwzqie4j,16,60cwmiem,12,informationtreatment,RiskInformation,1669377891,1,0,0
fwzqie4j,27,eic8eg2l,4,preexperiment,Questionnaire,1669377898,1,0,0
fwzqie4j,8,sbsh9ah7,8,preexperiment,HL,1669377900,1,0,0
fwzqie4j,13,7x0rmj9x,7,preexperiment,PartIIWelcome,1669377900,1,0,0
fwzqie4j,12,1l0nn611,9,preexperiment,HLLossFraming,1669377902,1,0,0
fwzqie4j,28,57foefly,4,preexperiment,Questionnaire,1669377903,1,0,0
fwzqie4j,15,maows45c,8,preexperiment,HL,1669377909,1,0,0
fwzqie4j,5,a8tv6zud,9,preexperiment,HLLossFraming,1669377911,1,0,0
fwzqie4j,26,jpzhhh3r,9,preexperiment,HLLossFraming,1669377911,1,0,0
fwzqie4j,28,57foefly,5,preexperiment,RiskElicitation,1669377911,1,0,0
fwzqie4j,12,1l0nn611,10,preexperiment,AssignLosses,1669377912,1,0,0
fwzqie4j,26,jpzhhh3r,10,preexperiment,AssignLosses,1669377913,1,0,0
fwzqie4j,5,a8tv6zud,10,preexperiment,AssignLosses,1669377913,1,0,0
fwzqie4j,28,57foefly,6,preexperiment,ResultsRisk,1669377914,1,0,0
fwzqie4j,18,cyjdxnb7,2,preexperiment,Instructions,1669377917,1,0,0
fwzqie4j,23,279kqk6q,4,preexperiment,Questionnaire,1669377917,1,0,0
fwzqie4j,10,5acxhcpc,9,preexperiment,HLLossFraming,1669377919,1,0,0
fwzqie4j,27,eic8eg2l,5,preexperiment,RiskElicitation,1669377921,1,0,0
fwzqie4j,27,eic8eg2l,6,preexperiment,ResultsRisk,1669377924,1,0,0
fwzqie4j,26,jpzhhh3r,11,informationtreatment,PartIIIWelcome,1669377925,1,0,0
fwzqie4j,3,dr8t1wcq,8,preexperiment,HL,1669377925,1,0,0
fwzqie4j,18,cyjdxnb7,3,preexperiment,PartIWelcome,1669377926,1,0,0
fwzqie4j,28,57foefly,7,preexperiment,PartIIWelcome,1669377926,1,0,0
fwzqie4j,14,9ign8fhd,8,preexperiment,HL,1669377932,1,0,0
fwzqie4j,26,jpzhhh3r,12,informationtreatment,RiskInformation,1669377933,1,0,0
fwzqie4j,1,gtu64w27,12,informationtreatment,RiskInformation,1669377934,1,0,0
fwzqie4j,27,eic8eg2l,7,preexperiment,PartIIWelcome,1669377936,1,0,0
fwzqie4j,20,zypy0ks2,9,preexperiment,HLLossFraming,1669377937,1,0,0
fwzqie4j,6,8lytidw0,8,preexperiment,HL,1669377937,1,0,0
fwzqie4j,20,zypy0ks2,10,preexperiment,AssignLosses,1669377939,1,0,0
fwzqie4j,23,279kqk6q,5,preexperiment,RiskElicitation,1669377941,1,0,0
fwzqie4j,11,s4jnjdqj,8,preexperiment,HL,1669377942,1,0,0
fwzqie4j,24,x202nqte,8,preexperiment,HL,1669377942,1,0,0
fwzqie4j,5,a8tv6zud,11,informationtreatment,PartIIIWelcome,1669377944,1,0,0
fwzqie4j,17,w69pb0st,11,informationtreatment,PartIIIWelcome,1669377944,1,0,0
fwzqie4j,21,lb92gw7l,7,preexperiment,PartIIWelcome,1669377944,1,0,0
fwzqie4j,23,279kqk6q,6,preexperiment,ResultsRisk,1669377945,1,0,0
fwzqie4j,10,5acxhcpc,10,preexperiment,AssignLosses,1669377947,1,0,0
fwzqie4j,2,qffcxhpl,8,preexperiment,HL,1669377947,1,0,0
fwzqie4j,22,ic1xomap,4,preexperiment,Questionnaire,1669377952,1,0,0
fwzqie4j,25,stc46q4m,4,preexperiment,Questionnaire,1669377953,1,0,0
fwzqie4j,5,a8tv6zud,12,informationtreatment,RiskInformation,1669377958,1,0,0
fwzqie4j,17,w69pb0st,12,informationtreatment,RiskInformation,1669377962,1,0,0
fwzqie4j,10,5acxhcpc,11,informationtreatment,PartIIIWelcome,1669377965,1,0,0
fwzqie4j,19,omz0mt1a,8,preexperiment,HL,1669377972,1,0,0
